,id,outage,left,top,right,bottom,HISTO_0,HISTO_1,HISTO_5,HISTO_6,HISTO_8,HISTO_10,HISTO_14,HISTO_15,HISTO_16,HISTO_17,HISTO_18,HISTO_NODATA
11947,113698,39.090909090909086,2160340,-220250,2160840,-220750,0.0,33.455882352941174,2.2058823529411766,6.985294117647059,0.0,11.029411764705882,7.352941176470589,12.5,0.0,26.47058823529412,0.0,0.0
11948,123289,39.084763585801845,2169340,-200750,2169840,-201250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
11950,54659,39.07766990291262,2105340,-125750,2105840,-126250,0.0,0.0,9.926470588235293,0.0,0.0,0.0,0.0,0.0,0.0,90.07352941176471,0.0,0.0
11951,104053,39.067129239583124,2151340,-212750,2151840,-213250,0.0,29.411764705882355,32.35294117647059,11.397058823529411,0.0,0.0,0.0,0.0,0.0,26.838235294117645,0.0,0.0
11952,115356,39.04313439191814,2161840,-246750,2162340,-247250,0.0,6.5743944636678195,0.0,29.06574394463668,8.996539792387544,13.84083044982699,20.761245674740483,0.0,15.570934256055363,5.190311418685121,0.0,0.0
11953,123271,39.035354478092934,2169340,-191750,2169840,-192250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
11954,117905,39.03305351917428,2164340,-183750,2164840,-184250,0.0,0.0,5.514705882352941,2.5735294117647056,0.0,0.0,0.0,0.0,0.0,91.91176470588235,0.0,0.0
11955,36962,39.02760614819887,2088840,-104750,2089340,-105250,0.0,0.0,53.67647058823529,1.8382352941176472,0.0,0.0,0.0,33.455882352941174,0.0,11.029411764705882,0.0,0.0
11956,93664,39.025374406681536,2141840,-100750,2142340,-101250,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,93.75,0.0,0.0
11957,15543,39.024854802148035,2068840,-95250,2069340,-95750,0.0,5.88235294117647,28.027681660899656,14.53287197231834,0.0,0.0,7.958477508650519,36.67820069204152,0.0,6.920415224913495,0.0,0.0
11959,96349,39.02439024390244,2144340,-105750,2144840,-106250,0.0,0.0,0.0,0.0,0.0,0.0,50.86505190311419,0.0,0.0,49.13494809688581,0.0,0.0
11960,1702,39.000947095073,2055840,-129750,2056340,-130250,0.0,0.0,61.5916955017301,30.103806228373703,0.0,0.0,0.0,0.0,0.0,4.844290657439446,3.4602076124567476,0.0
11961,104692,38.999919491022666,2151840,-264750,2152340,-265250,0.0,0.0,0.0,0.0,0.0,9.342560553633218,76.8166089965398,0.0,0.0,13.84083044982699,0.0,0.0
11962,97945,38.99082568807339,2145840,-101250,2146340,-101750,0.0,0.0,5.88235294117647,0.0,0.0,0.0,43.25259515570934,0.0,0.0,50.86505190311419,0.0,0.0
11964,54799,38.97712762268173,2105340,-195750,2105840,-196250,0.0,0.0,0.0,0.0,0.0,0.0,0.34602076124567477,0.0,0.0,99.65397923875432,0.0,0.0
11965,112603,38.96604938271605,2159340,-207750,2159840,-208250,0.0,1.7301038062283738,1.384083044982699,2.0761245674740483,0.0,2.768166089965398,18.685121107266436,0.0,0.0,72.66435986159169,0.6920415224913495,0.0
11967,96355,38.95105182974824,2144340,-108750,2144840,-109250,0.0,0.0,0.6920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,99.30795847750865,0.0,0.0
11968,115253,38.89869205113312,2161840,-195250,2162340,-195750,0.0,0.0,21.453287197231834,0.0,0.0,0.0,22.145328719723185,9.688581314878892,0.0,46.71280276816609,0.0,0.0
11970,120040,38.88888888888889,2166340,-181250,2166840,-181750,0.0,0.0,0.0,0.0,0.0,0.0,1.8382352941176472,0.0,0.0,98.16176470588235,0.0,0.0
11971,118994,38.88888888888889,2165340,-193250,2165840,-193750,0.0,0.0,24.264705882352942,0.0,0.0,0.0,0.3676470588235294,45.220588235294116,0.0,30.14705882352941,0.0,0.0
11973,9197,38.888888888888886,2062840,-132250,2063340,-132750,0.0,0.0,22.145328719723185,0.0,0.0,0.0,17.99307958477509,56.747404844290664,0.0,3.1141868512110724,0.0,0.0
11974,66955,38.888888888888886,2116840,-121250,2117340,-121750,0.0,0.0,20.588235294117645,1.8382352941176472,0.0,0.0,2.2058823529411766,0.0,0.0,75.36764705882352,0.0,0.0
11975,45498,38.888888888888886,2096840,-92750,2097340,-93250,0.0,0.0,7.421875,0.0,0.0,0.0,67.1875,23.046875,0.0,2.34375,0.0,0.0
11976,113092,38.888888888888886,2159840,-184750,2160340,-185250,0.0,0.0,9.558823529411764,0.0,0.0,0.0,31.61764705882353,0.0,0.0,56.98529411764706,1.8382352941176472,0.0
11977,36395,38.888888888888886,2088340,-88750,2088840,-89250,0.0,0.0,58.82352941176471,0.0,0.6920415224913495,2.422145328719723,0.0,33.21799307958477,0.0,4.844290657439446,0.0,0.0
11979,34356,38.888888888888886,2086340,-139250,2086840,-139750,0.0,0.0,21.875,3.90625,0.0,0.0,3.515625,9.765625,0.0,60.9375,0.0,0.0
11980,15544,38.888888888888836,2068840,-95750,2069340,-96250,0.0,6.61764705882353,23.897058823529413,51.83823529411765,0.0,0.0,9.558823529411764,0.0,0.0,8.088235294117647,0.0,0.0
11982,105251,38.879741410744685,2152340,-276750,2152840,-277250,0.0,0.0,11.76470588235294,34.19117647058824,1.8382352941176472,0.0,0.0,0.0,0.0,52.20588235294118,0.0,0.0
11983,36434,38.87654072272133,2088340,-108250,2088840,-108750,0.0,0.0,1.7301038062283738,0.6920415224913495,0.0,1.0380622837370241,22.837370242214533,27.68166089965398,0.0,46.02076124567474,0.0,0.0
11984,88877,38.86956043030046,2137340,-114750,2137840,-115250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
11985,100097,38.860117989336466,2147840,-107250,2148340,-107750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
11986,115842,38.860103626943,2162340,-222250,2162840,-222750,0.0,25.259515570934255,0.0,0.0,0.0,0.0,9.342560553633218,1.0380622837370241,0.0,64.3598615916955,0.0,0.0
11988,27411,38.8363170743247,2079840,-144250,2080340,-144750,0.0,0.0,3.1141868512110724,0.0,0.0,0.0,0.0,78.89273356401384,0.0,17.99307958477509,0.0,0.0
11989,94233,38.82807469414038,2142340,-117750,2142840,-118250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
11990,117925,38.8235294117647,2164340,-193750,2164840,-194250,0.0,0.0,4.779411764705882,5.88235294117647,1.8382352941176472,0.0,0.0,0.0,0.0,87.5,0.0,0.0
11991,96579,38.81651275857484,2144340,-220750,2144840,-221250,0.0,57.09342560553633,0.0,33.21799307958477,0.0,0.0,3.1141868512110724,0.0,0.0,6.5743944636678195,0.0,0.0
11993,107367,38.801822320542,2154340,-264750,2154840,-265250,0.0,0.0,0.0,0.0,0.0,0.0,90.3114186851211,0.0,0.0,0.34602076124567477,9.342560553633218,0.0
11994,16760,38.79345952830535,2069840,-168750,2070340,-169250,0.0,0.0,93.01470588235294,0.0,0.0,0.0,0.0,0.0,0.0,6.985294117647059,0.0,0.0
11995,119515,38.79312013006641,2165840,-186250,2166340,-186750,0.0,0.0,6.61764705882353,2.2058823529411766,0.0,0.0,36.029411764705884,0.0,0.0,55.14705882352941,0.0,0.0
11996,66956,38.791037321695924,2116840,-121750,2117340,-122250,0.0,0.0,0.0,0.0,0.0,0.0,6.920415224913495,16.26297577854671,1.7301038062283738,75.08650519031141,0.0,0.0
11997,113784,38.78205128205128,2160340,-263250,2160840,-263750,0.0,0.0,8.996539792387544,4.844290657439446,0.0,1.7301038062283738,3.1141868512110724,0.0,0.0,81.31487889273356,0.0,0.0
11998,108295,38.75648901811831,2155340,-193750,2155840,-194250,0.0,0.0,46.32352941176471,0.3676470588235294,0.0,0.0,25.735294117647058,13.602941176470587,0.0,13.970588235294118,0.0,0.0
12001,114855,38.7362159486383,2161340,-263750,2161840,-264250,0.0,0.0,2.734375,0.0,0.0,0.0,14.84375,0.0,0.0,82.421875,0.0,0.0
12002,120051,38.73160816868374,2166340,-186750,2166840,-187250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12003,116877,38.721804511278194,2163340,-204750,2163840,-205250,0.0,0.0,2.0761245674740483,0.0,0.0,0.0,29.757785467128027,0.0,0.0,20.761245674740483,47.40484429065744,0.0
12004,61088,38.71636724659058,2111340,-130250,2111840,-130750,0.0,0.0,21.323529411764707,0.0,2.2058823529411766,0.0,3.308823529411765,8.088235294117647,0.0,65.07352941176471,0.0,0.0
12005,104214,38.71481977689992,2151340,-293250,2151840,-293750,0.0,0.0,0.0,2.0761245674740483,0.0,0.0,0.0,0.0,0.0,97.92387543252595,0.0,0.0
12006,15163,38.70967741935484,2068340,-172750,2068840,-173250,0.0,0.0,5.147058823529411,0.0,0.0,0.0,0.0,36.029411764705884,0.0,58.82352941176471,0.0,0.0
12007,63742,38.70967741935484,2113840,-119750,2114340,-120250,0.0,0.0,53.30882352941176,10.661764705882353,0.0,0.0,13.970588235294118,0.0,0.0,22.058823529411764,0.0,0.0
12008,104144,38.705743709217714,2151340,-258250,2151840,-258750,0.0,85.46712802768167,0.0,9.342560553633218,0.0,0.0,4.498269896193772,0.0,0.0,0.6920415224913495,0.0,0.0
12009,112136,38.69133842681748,2158840,-241750,2159340,-242250,0.0,22.145328719723185,8.650519031141869,11.418685121107266,3.4602076124567476,26.643598615916954,0.0,0.0,26.989619377162633,0.6920415224913495,0.0,0.0
12010,3364,38.68466706417936,2057340,-158250,2057840,-158750,0.0,0.0,25.951557093425603,1.384083044982699,0.0,0.0,0.0,65.05190311418684,0.0,7.26643598615917,0.34602076124567477,0.0
12011,108797,38.683772594024504,2155840,-177250,2156340,-177750,0.0,0.0,14.878892733564014,7.958477508650519,0.0,0.0,0.0,0.0,0.0,77.16262975778547,0.0,0.0
12012,29984,38.67820809162344,2082340,-93250,2082840,-93750,0.0,0.0,11.072664359861593,0.0,2.422145328719723,0.0,16.608996539792386,59.16955017301038,0.0,10.726643598615917,0.0,0.0
12013,115357,38.66666666666667,2161840,-247250,2162340,-247750,0.0,0.3676470588235294,0.0,1.4705882352941175,0.0,7.352941176470589,0.0,0.0,84.19117647058823,6.61764705882353,0.0,0.0
12014,106319,38.65205691551633,2153340,-275750,2153840,-276250,0.0,0.0,5.514705882352941,12.5,0.0,0.0,8.088235294117647,0.0,0.0,73.89705882352942,0.0,0.0
12016,97950,38.61281413331504,2145840,-103750,2146340,-104250,0.0,0.0,0.0,0.0,0.0,2.768166089965398,0.0,0.0,0.0,97.23183391003461,0.0,0.0
12017,122248,38.601036269430054,2168340,-215250,2168840,-215750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12018,126617,38.590173803787145,2172340,-259750,2172840,-260250,0.34602076124567477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76470588235294,58.47750865051903,0.0,29.411764705882355
12019,119072,38.58849818698865,2165340,-232250,2165840,-232750,0.0,2.2058823529411766,5.514705882352941,10.294117647058822,5.88235294117647,2.941176470588235,72.42647058823529,0.0,0.0,0.7352941176470588,0.0,0.0
12020,112708,38.57894665518552,2159340,-260250,2159840,-260750,0.0,13.494809688581316,10.726643598615917,37.37024221453287,0.0,0.0,34.602076124567475,0.0,0.0,3.8062283737024223,0.0,0.0
12021,118968,38.56655290102389,2165340,-180250,2165840,-180750,0.0,0.0,10.380622837370241,0.0,0.0,0.0,14.53287197231834,0.0,0.0,75.08650519031141,0.0,0.0
12022,61625,38.53820598006645,2111840,-131250,2112340,-131750,0.0,0.0,21.691176470588236,0.0,0.0,0.0,2.2058823529411766,2.2058823529411766,0.0,71.69117647058823,2.2058823529411766,0.0
12023,93931,38.53016921611594,2141840,-234250,2142340,-234750,0.0,64.70588235294117,0.0,0.0,0.0,0.0,30.88235294117647,0.0,0.0,4.411764705882353,0.0,0.0
12024,119547,38.529411764705884,2165840,-202250,2166340,-202750,0.0,0.0,4.6875,0.0,0.0,0.0,7.8125,0.0,0.0,87.5,0.0,0.0
12025,34883,38.524439387710814,2086840,-135250,2087340,-135750,0.0,0.0,15.22491349480969,0.0,0.0,0.0,2.422145328719723,7.26643598615917,0.0,75.08650519031141,0.0,0.0
12026,93672,38.495575221238944,2141840,-104750,2142340,-105250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12027,17827,38.49193026598826,2070840,-167250,2071340,-167750,0.0,0.0,67.47404844290658,0.0,0.0,0.0,0.0,23.18339100346021,0.0,9.342560553633218,0.0,0.0
12028,26639,38.47546209884206,2078840,-293250,2079340,-293750,0.0,0.0,1.4705882352941175,0.0,0.0,0.0,3.6764705882352944,93.38235294117648,0.0,1.4705882352941175,0.0,0.0
12029,95288,38.46873608481627,2143340,-110250,2143840,-110750,0.0,0.0,0.0,0.0,0.0,0.0,37.86764705882353,0.0,0.0,55.14705882352941,6.985294117647059,0.0
12031,100980,38.46153846153847,2148340,-281250,2148840,-281750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12032,111597,38.46153846153846,2158340,-239750,2158840,-240250,0.0,2.734375,67.96875,21.484375,5.078125,0.0,0.0,1.953125,0.0,0.78125,0.0,0.0
12033,23612,38.46153846153846,2076340,-117250,2076840,-117750,0.0,0.0,40.13840830449827,5.88235294117647,0.0,0.0,0.6920415224913495,6.920415224913495,0.0,39.44636678200692,6.920415224913495,0.0
12034,8719,38.46153846153846,2062340,-160750,2062840,-161250,0.0,0.0,74.26470588235294,2.2058823529411766,0.0,0.0,0.0,8.088235294117647,0.0,15.441176470588236,0.0,0.0
12035,101982,38.46153846153846,2149340,-247250,2149840,-247750,0.0,36.328125,0.0,0.0,7.8125,0.0,45.3125,0.0,0.0,10.546875,0.0,0.0
12036,48713,38.46153846153846,2099840,-95250,2100340,-95750,0.0,0.0,36.39705882352941,0.0,0.0,3.6764705882352944,0.0,0.0,0.0,57.720588235294116,2.2058823529411766,0.0
12038,96919,38.4550550980472,2144840,-123250,2145340,-123750,0.0,0.0,0.0,0.0,0.0,0.0,33.82352941176471,0.0,0.0,65.44117647058823,0.7352941176470588,0.0
12039,113676,38.43537414965986,2160340,-209250,2160840,-209750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12040,112010,38.4351699749912,2158840,-178750,2159340,-179250,0.0,0.0,8.304498269896193,7.612456747404845,0.0,0.0,0.0,0.0,0.0,84.08304498269896,0.0,0.0
12042,106192,38.41059602649006,2153340,-212250,2153840,-212750,0.0,0.0,17.647058823529413,3.1141868512110724,0.0,0.0,22.837370242214533,8.304498269896193,0.0,48.09688581314879,0.0,0.0
12043,66414,38.40792710821682,2116340,-118250,2116840,-118750,0.0,0.0,51.953125,4.296875,0.0,0.0,0.0,0.0,0.0,22.265625,21.484375,0.0
12044,41748,38.40545668174521,2093340,-90250,2093840,-90750,0.0,0.0,9.342560553633218,0.0,26.297577854671278,0.0,4.498269896193772,0.0,0.0,47.05882352941176,12.802768166089965,0.0
12045,23008,38.400219428695415,2075840,-82750,2076340,-83250,0.0,1.1029411764705883,27.573529411764707,11.397058823529411,0.0,0.0,12.5,26.47058823529412,0.0,20.955882352941178,0.0,0.0
12046,106298,38.3612569953218,2153340,-265250,2153840,-265750,0.0,11.029411764705882,0.0,8.088235294117647,0.0,4.779411764705882,52.20588235294118,0.0,0.0,23.897058823529413,0.0,0.0
12047,15693,38.35590252884088,2068840,-170250,2069340,-170750,0.0,0.0,45.674740484429066,0.0,0.0,0.0,29.06574394463668,1.7301038062283738,0.0,23.52941176470588,0.0,0.0
12049,114672,38.3495145631068,2161340,-172250,2161840,-172750,0.0,0.0,12.109375,5.078125,0.0,0.0,3.515625,0.0,0.0,79.296875,0.0,0.0
12050,89391,38.34586466165415,2137840,-104250,2138340,-104750,0.0,0.0,32.52595155709342,0.0,0.0,0.0,3.1141868512110724,0.0,0.0,64.3598615916955,0.0,0.0
12051,61743,38.34586466165415,2111840,-190250,2112340,-190750,0.0,6.640625,5.46875,16.015625,0.0,0.0,0.0,6.25,0.0,65.625,0.0,0.0
12052,122782,38.3419689119171,2168840,-214750,2169340,-215250,15.441176470588236,0.0,0.0,0.0,0.0,0.0,14.338235294117647,0.0,0.0,1.4705882352941175,0.0,68.75
12053,25215,38.336173248332535,2077840,-116250,2078340,-116750,0.0,0.0,79.58477508650519,2.0761245674740483,0.0,0.0,6.920415224913495,10.034602076124568,0.0,1.384083044982699,0.0,0.0
12054,93403,38.32410256905487,2141340,-237750,2141840,-238250,0.0,65.7439446366782,0.0,0.0,0.0,0.34602076124567477,25.951557093425603,0.0,0.0,7.958477508650519,0.0,0.0
12056,115740,38.30479489939512,2162340,-171250,2162840,-171750,0.0,0.0,24.22145328719723,9.688581314878892,0.34602076124567477,0.0,30.79584775086505,0.0,0.0,34.94809688581315,0.0,0.0
12057,61079,38.285714285714285,2111340,-125750,2111840,-126250,0.0,0.0,29.411764705882355,0.0,0.0,0.0,28.308823529411764,0.0,0.0,42.279411764705884,0.0,0.0
12058,7113,38.28156886989406,2060840,-160250,2061340,-160750,0.0,0.0,29.296875,0.0,0.0,0.0,0.0,51.171875,0.0,19.53125,0.0,0.0
12059,94554,38.27160493827148,2142340,-278250,2142840,-278750,0.0,0.34602076124567477,10.380622837370241,17.99307958477509,0.0,0.0,8.304498269896193,36.67820069204152,0.0,26.297577854671278,0.0,0.0
12060,79742,38.26933618327948,2128840,-94750,2129340,-95250,0.0,0.0,6.920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,93.07958477508652,0.0,0.0
12061,25218,38.26738990583824,2077840,-117750,2078340,-118250,0.0,0.0,62.28373702422145,0.0,0.0,2.0761245674740483,6.228373702422145,1.7301038062283738,0.0,27.68166089965398,0.0,0.0
12062,106723,38.24684355933539,2153840,-210250,2154340,-210750,0.0,0.0,0.0,0.0,0.0,0.0,11.397058823529411,0.0,0.0,88.60294117647058,0.0,0.0
12063,114704,38.23538704651249,2161340,-188250,2161840,-188750,0.0,0.0,0.7352941176470588,5.514705882352941,0.0,0.0,2.5735294117647056,0.0,0.0,91.17647058823529,0.0,0.0
12064,116856,38.23529411764706,2163340,-194250,2163840,-194750,0.0,0.0,6.920415224913495,1.0380622837370241,0.0,0.0,10.380622837370241,10.034602076124568,0.0,71.62629757785467,0.0,0.0
12066,41818,38.23529411764699,2093340,-125250,2093840,-125750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12067,108355,38.230616965881495,2155340,-223750,2155840,-224250,0.0,46.69117647058824,0.0,0.0,4.411764705882353,0.0,0.0,0.0,0.0,48.89705882352941,0.0,0.0
12068,40750,38.20857928534791,2092340,-126250,2092840,-126750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12069,91795,38.193709603908886,2139840,-236250,2140340,-236750,0.0,16.955017301038062,0.0,4.498269896193772,0.0,0.0,70.58823529411765,0.0,0.0,7.958477508650519,0.0,0.0
12070,105076,38.18681318681318,2152340,-189250,2152840,-189750,0.0,0.0,24.264705882352942,5.88235294117647,2.941176470588235,1.8382352941176472,31.25,0.0,0.0,33.82352941176471,0.0,0.0
12071,114166,38.18155358688854,2160840,-186750,2161340,-187250,0.0,0.0,18.33910034602076,0.0,7.26643598615917,37.71626297577855,20.761245674740483,4.498269896193772,10.380622837370241,1.0380622837370241,0.0,0.0
12072,51386,38.17556192450018,2102340,-94250,2102840,-94750,0.0,0.0,65.44117647058823,0.0,0.0,0.0,0.0,0.0,0.0,34.55882352941176,0.0,0.0
12073,11916,38.169027235879874,2065340,-154250,2065840,-154750,0.0,0.0,82.8125,2.34375,0.0,1.5625,0.0,5.46875,0.0,7.8125,0.0,0.0
12074,116293,38.161379535685455,2162840,-180250,2163340,-180750,0.0,0.0,25.0,5.147058823529411,0.0,0.0,0.0,0.0,0.0,69.85294117647058,0.0,0.0
12075,107239,38.159255429162364,2154340,-200750,2154840,-201250,0.0,0.0,9.926470588235293,0.0,0.0,0.0,0.0,0.0,2.2058823529411766,87.86764705882352,0.0,0.0
12076,62806,38.15699228966916,2112840,-186750,2113340,-187250,0.0,0.0,1.7301038062283738,0.0,0.0,0.0,0.0,0.0,0.0,98.26989619377161,0.0,0.0
12078,55188,38.1333256238806,2105840,-122750,2106340,-123250,0.0,0.0,25.390625,0.0,0.0,0.0,16.40625,10.15625,0.0,48.046875,0.0,0.0
12079,66553,38.125,2116340,-187750,2116840,-188250,0.0,0.0,1.8382352941176472,0.0,0.0,0.0,7.720588235294118,12.867647058823529,0.0,77.57352941176471,0.0,0.0
12080,107769,38.11093298993903,2154840,-198250,2155340,-198750,0.0,0.0,8.996539792387544,0.0,0.0,0.0,2.422145328719723,0.0,0.0,88.58131487889274,0.0,0.0
12081,115225,38.11012939196688,2161840,-181250,2162340,-181750,0.0,0.0,14.338235294117647,1.8382352941176472,0.0,0.0,0.0,0.0,0.0,83.82352941176471,0.0,0.0
12082,11400,38.10762818611174,2064840,-163750,2065340,-164250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8477508650519,0.0,4.1522491349480966,0.0,0.0
12083,97422,38.098812233446026,2145340,-107250,2145840,-107750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12084,104559,38.095238095238095,2151840,-198250,2152340,-198750,0.0,0.0,11.072664359861593,6.5743944636678195,9.688581314878892,1.0380622837370241,36.67820069204152,0.6920415224913495,0.0,34.2560553633218,0.0,0.0
12085,108359,38.095238095238095,2155340,-225750,2155840,-226250,0.0,72.42647058823529,0.0,0.3676470588235294,2.2058823529411766,0.0,19.11764705882353,0.0,0.0,5.88235294117647,0.0,0.0
12086,41757,38.095238095238095,2093340,-94750,2093840,-95250,0.0,0.0,31.141868512110726,0.0,0.0,0.0,34.2560553633218,13.494809688581316,0.0,21.10726643598616,0.0,0.0
12087,31074,38.095238095238095,2083340,-103250,2083840,-103750,0.0,0.0,0.0,0.78125,0.0,0.0,0.0,94.140625,0.0,5.078125,0.0,0.0
12088,99895,38.095238095238095,2147340,-273750,2147840,-274250,0.0,0.34602076124567477,57.09342560553633,7.612456747404845,2.0761245674740483,6.228373702422145,0.0,12.110726643598616,0.0,14.53287197231834,0.0,0.0
12089,111100,38.08870736609754,2157840,-258750,2158340,-259250,0.0,15.22491349480969,24.22145328719723,23.52941176470588,0.0,0.0,9.688581314878892,0.0,0.0,27.33564013840831,0.0,0.0
12090,34314,38.08300197182722,2086340,-118250,2086840,-118750,0.0,0.0,81.25,3.90625,0.0,0.0,1.953125,0.0,0.0,6.640625,6.25,0.0
12091,59489,38.0706719035374,2109840,-133250,2110340,-133750,0.0,0.0,18.014705882352942,0.0,9.191176470588236,0.0,6.25,0.3676470588235294,0.0,66.17647058823529,0.0,0.0
12092,98725,38.059701492537314,2146340,-223750,2146840,-224250,0.0,0.0,2.2058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,97.79411764705883,0.0,0.0
12093,46680,38.0569166079925,2097840,-148750,2098340,-149250,0.0,0.0,37.0242214532872,1.384083044982699,0.0,2.768166089965398,0.0,46.36678200692042,0.0,12.45674740484429,0.0,0.0
12094,86738,38.04347826086957,2135340,-115250,2135840,-115750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
12095,89393,38.02816901408451,2137840,-105250,2138340,-105750,0.0,0.0,14.53287197231834,5.88235294117647,0.0,0.0,0.0,0.0,0.0,79.58477508650519,0.0,0.0
12096,102949,38.0281690140845,2150340,-195750,2150840,-196250,0.0,0.0,44.982698961937714,1.0380622837370241,0.0,7.958477508650519,8.996539792387544,0.0,0.0,37.0242214532872,0.0,0.0
12097,32217,38.022851915472984,2084340,-139750,2084840,-140250,0.0,0.0,16.955017301038062,0.0,0.0,0.0,12.802768166089965,61.93771626297578,0.0,8.304498269896193,0.0,0.0
12098,14094,38.01853680675652,2067340,-173250,2067840,-173750,0.0,0.0,58.47750865051903,0.0,0.0,0.0,0.0,24.91349480968858,0.0,16.608996539792386,0.0,0.0
12100,55785,38.0,2106340,-153750,2106840,-154250,0.0,0.0,54.67128027681662,6.228373702422145,0.0,1.7301038062283738,6.5743944636678195,0.0,0.0,30.79584775086505,0.0,0.0
12102,118410,37.97372961168971,2164840,-168750,2165340,-169250,0.0,0.0,0.0,1.0380622837370241,0.0,0.0,5.88235294117647,0.0,0.0,93.07958477508652,0.0,0.0
